CCAR's Altimetry Explorer
https://ccar.colorado.edu/altimetry/
ALTIMETRY INFORMATION
lat,29.25
lon,-94.75
Source,JPL SSHA Grids v1812

TIDEGAUGE INFORMATION
lat,29.309999465942383
lon,265.2070007324219
code,775
location,Galveston, Pier 21
Source,UHSLC FD + RQ data


Altimetry,,,Tide Gauge
1997.7898699520877,-6.330369581806048,,1997.8446269678302,-13.094440060171555
1997.8035592060232,-6.737146783651587,,1997.858316221766,-13.584770059328457
1997.817248459959,-7.213651026954302,,1997.8720054757016,-13.395153612034598
1997.8309377138946,-7.705051307933662,,1997.8856947296372,-13.091459111992297
1997.8446269678302,-7.926988060900656,,1997.899383983573,-13.0573288088252
1997.858316221766,-8.075763897174905,,1997.9130732375086,-12.365692892762933
1997.8720054757016,-8.242693711733407,,1997.9267624914442,-10.610246172364205
1997.8856947296372,-8.327210721173667,,1997.94045174538,-10.788902094582463
1997.899383983573,-8.294267974980892,,1997.9541409993155,-11.639239525959546
1997.9130732375086,-8.325880948199385,,1997.9678302532511,-11.313957933222433
1997.9267624914442,-8.447211992974239,,1997.981519507187,-10.804356364534497
1997.94045174538,-8.608946891922136,,1997.9952087611225,-9.983850946031415
1997.9541409993155,-8.864479228123102,,1998.008898015058,-9.503544492203785
1997.9678302532511,-9.056465954907548,,1998.022587268994,-9.211860315965053
1997.981519507187,-9.129254888428944,,1998.0362765229295,-8.33025045932926
1997.9952087611225,-9.02784057344321,,1998.049965776865,-7.928986403346641
1998.008898015058,-8.931969092959207,,1998.0636550308009,-7.675037919879337
1998.022587268994,-8.766882182137266,,1998.0773442847365,-6.8360431683892795
1998.0362765229295,-8.537757816843925,,1998.091033538672,-6.364370493393572
1998.049965776865,-8.43407256883359,,1998.1047227926078,-6.017269720433166
1998.0636550308009,-8.339553132622651,,1998.1184120465434,-5.357108158391255
1998.0773442847365,-8.16696907951294,,1998.1321013004792,-4.11568406986095
1998.091033538672,-8.060937472055748,,1998.1457905544148,-4.322608140803797
1998.1047227926078,-7.862645318474274,,1998.1594798083504,-3.9937415313867093
1998.1184120465434,-7.475730777831639,,1998.1731690622862,-2.5156774787507605
1998.1321013004792,-6.945679812122322,,1998.1868583162218,-2.766252196673071
1998.1457905544148,-6.092688961592809,,1998.2005475701574,-1.9030700123757103
1998.1594798083504,-5.095140375113911,,1998.2142368240932,-2.276027320422604
1998.1731690622862,-4.135903709301504,,1998.2279260780288,-2.3078200279201058
1998.1868583162218,-3.5498997818831235,,1998.2416153319643,-2.83041971087726
1998.2005475701574,-3.078334135686469,,1998.2553045859001,-3.0255046820497267
1998.2142368240932,-3.0157664833553137,,1998.2689938398357,-3.5288335565237827
1998.2279260780288,-2.6390775684693764,,1998.2826830937713,-3.5745506513755547
1998.2416153319643,-2.2128185386609585,,1998.2963723477071,-3.8754146179151614
1998.2553045859001,-1.5625078121861522,,1998.3100616016427,-4.394944018052073
1998.2689938398357,-0.8549138340462392,,1998.3237508555783,-3.9234760515708773
1998.2826830937713,-0.39695469081979295,,1998.337440109514,-4.070137244605764
1998.2963723477071,-0.12325094374387578,,1998.3511293634497,-4.614727544199448
1998.3100616016427,0.07348117761681268,,1998.3648186173853,-4.5355218514921125
1998.3237508555783,0.3217601237455438,,1998.378507871321,-5.604995490189134
1998.337440109514,0.5904772622193775,,1998.3921971252566,-5.789482374565134
1998.3511293634497,0.6782313517912616,,1998.4058863791922,-6.176776645272895
1998.3648186173853,0.5301114376602206,,1998.419575633128,-7.015690222354176
1998.378507871321,0.1932330067642431,,1998.4332648870636,-7.3195800333775685
1998.3921971252566,-0.10342358067305359,,1998.4469541409994,-7.505859571876323
1998.4058863791922,-0.20818069782260776,,1998.460643394935,-8.207509900724734
1998.419575633128,-0.21535055041682372,,1998.4743326488706,-7.460605223234911
1998.4332648870636,-0.04219473604325767,,1998.4880219028064,-6.915867701397351
1998.4469541409994,0.19521375056978768,,1998.501711156742,-6.442265319014442
1998.460643394935,0.21683600029267633,,1998.5154004106776,-5.226665293648422
1998.4743326488706,0.2256079415949867,,1998.5290896646134,-2.6255538736881543
1998.4880219028064,0.0705574069211971,,1998.542778918549,-1.6968313648656865
1998.501711156742,0.08361286885402507,,1998.5564681724845,-1.1636889732649112
1998.5154004106776,0.31286686130514163,,1998.5701574264203,-0.7785715961644993
1998.5290896646134,0.593542778796349,,1998.583846680356,-0.815228110736763
1998.542778918549,0.7182949121524099,,1998.5975359342915,-0.42084808020831616
1998.5564681724845,0.8463565837981919,,1998.6112251882273,-0.9602811955778443
1998.5701574264203,0.4489116503584367,,1998.624914442163,-0.44433327554906543
1998.583846680356,-0.039059396490358014,,1998.6386036960985,-0.006130332030007679
1998.5975359342915,-0.7288845449524446,,1998.6522929500343,1.0104598578711608
1998.6112251882273,-1.2386185826437017,,1998.6659822039699,1.06636098853622
1998.624914442163,-1.6532454738552766,,1998.6796714579054,0.9467899799273778
1998.6386036960985,-1.5850448482884871,,1998.6933607118413,1.34874194716782
1998.6522929500343,-1.5087887487385239,,1998.7070499657768,2.3164736392706664
1998.6659822039699,-1.406688162249577,,1998.7207392197124,3.0770007055923907
1998.6796714579054,-1.536361932980802,,1998.7344284736482,3.3156237993150386
1998.6933607118413,-1.6287039479314358,,1998.7481177275838,3.5194977336746125
1998.7070499657768,-1.5112936218867108,,1998.7618069815196,3.89725669175135
1998.7207392197124,-1.3894204343116074,,1998.7754962354552,4.206706889870057
1998.7344284736482,-1.3635609532322404,,1998.7891854893908,3.966596154880443
1998.7481177275838,-1.4998042274957022,,1998.8028747433266,4.492467653679771
1998.7618069815196,-1.67010415006617,,1998.8165639972622,3.7806025745336336
1998.7754962354552,-1.7439891043923865,,1998.8302532511977,4.120053975701878
1998.7891854893908,-1.7972758006091305,,1998.8439425051336,3.168771363557373
1998.8028747433266,-1.809020343608778,,1998.8576317590691,2.3138129178391553
1998.8165639972622,-1.8351560711362047,,1998.8713210130047,-0.09636027627519268
1998.8302532511977,-2.1553860051192584,,1998.8850102669405,-1.273679646848974
1998.8439425051336,-2.7090931945596197,,1998.898699520876,-1.65670363717744
1998.8576317590691,-3.397604415859226,,1998.9123887748117,-1.7287122637195314
1998.8713210130047,-3.83463302459448,,1998.9260780287475,-1.062277836950938
1998.8850102669405,-3.987431024668739,,1998.939767282683,-0.8593958331083215
1998.898699520876,-3.6980480186654154,,1998.9534565366187,-0.7425752813795358
1998.9123887748117,-3.2901041130089554,,1998.9671457905545,-0.670937087895564
1998.9260780287475,-2.9229639768829703,,1998.98083504449,-0.7730030297452801
1998.939767282683,-2.633842804644392,,1998.9945242984256,-1.487857460034503
1998.9534565366187,-2.61375361179307,,1999.0082135523614,-1.7105292907683536
1998.9671457905545,-2.514654797776275,,1999.021902806297,-0.8041069309040626
1998.98083504449,-2.789402536111245,,1999.0355920602328,-1.4035969313729721
1998.9945242984256,-2.827572824351625,,1999.062970568104,-1.681187701021389
1999.0082135523614,-2.6084123487315947,,1999.0766598220398,-1.0415180143643465
1999.021902806297,-2.3265055265371344,,1999.0903490759754,-0.051410135025662086
1999.0355920602328,-2.1653760032704317,,1999.104038329911,-0.18315658918941535
1999.0492813141684,-2.2790682666449396,,1999.1177275838468,-0.4518663340175888
1999.062970568104,-2.3068514157599167,,1999.1314168377824,-0.719954137175192
1999.0766598220398,-2.231506977047639,,1999.145106091718,-0.8600346663650565
1999.0903490759754,-2.0150145374257966,,1999.1587953456537,-0.742876155288477
1999.104038329911,-1.7767944976217138,,1999.1724845995893,-0.4212334819751944
1999.1177275838468,-1.7024690236653723,,1999.186173853525,0.461287469164797
1999.1314168377824,-1.6990931681670585,,1999.1998631074607,0.5696831510714869
1999.145106091718,-1.4737697390569533,,1999.2135523613963,0.4853394585567566
1999.1587953456537,-1.2302328755705196,,1999.2272416153319,-0.17150173352018527
1999.1724845995893,-0.880334977061857,,1999.2409308692677,-0.6117170137727769
1999.186173853525,-0.7163064567960044,,1999.2546201232033,-0.9610871045883901
1999.1998631074607,-0.5123686584680166,,1999.2683093771388,-1.3872587475550298
1999.2135523613963,-0.5804710582896112,,1999.2819986310747,-2.0202508770039795
1999.2272416153319,-0.7044813119273365,,1999.2956878850102,-1.9445777858459028
1999.2409308692677,-1.0623275253245894,,1999.3093771389458,-1.7313059911974464
1999.2546201232033,-1.3657215485810619,,1999.3230663928816,-2.248262246326781
1999.2683093771388,-1.5588570304831615,,1999.3367556468172,-2.171476868812143
1999.2819986310747,-1.5234957060402707,,1999.350444900753,-2.346439781216776
1999.2956878850102,-1.35663215762701,,1999.3641341546886,-3.2420646014699703
1999.3093771389458,-1.252219250248776,,1999.3778234086242,-2.2587397693668074
1999.3230663928816,-1.1085510454818641,,1999.39151266256,-2.2821423931535745
1999.3367556468172,-1.148894043592336,,1999.4052019164956,-2.7244926029486507
1999.350444900753,-1.502258057171878,,1999.4188911704312,-3.532427967060373
1999.3641341546886,-1.7751791948570483,,1999.432580424367,-4.436512244111118
1999.3778234086242,-1.8428847953632665,,1999.4462696783025,-5.242393700695885
1999.39151266256,-1.7652013825723183,,1999.473648186174,-4.879519841558196
1999.4052019164956,-1.863148499080841,,1999.4873374401095,-5.534650094542921
1999.4188911704312,-2.0969152907760336,,1999.501026694045,-5.855128269384125
1999.432580424367,-2.4487816127609436,,1999.514715947981,-6.9690580139040454
1999.4462696783025,-2.7718634533488373,,1999.5284052019165,-7.910408933251646
1999.4599589322381,-2.9681875457087785,,1999.542094455852,-8.289632307524906
1999.473648186174,-3.1838124545754427,,1999.5557837097879,-8.36852841783102
1999.4873374401095,-3.574125569791556,,1999.5694729637235,-7.78520324925818
1999.501026694045,-3.8868188469155918,,1999.583162217659,-7.024949655029173
1999.514715947981,-4.064432496762656,,1999.5968514715948,-6.449551993387982
1999.5284052019165,-3.9896279485898027,,1999.6105407255304,-6.480843868765362
1999.542094455852,-3.9161592315936042,,1999.624229979466,-6.467679335295769
1999.5557837097879,-3.657636420046023,,1999.6379192334018,-7.092749063576987
1999.5694729637235,-3.4345772555643506,,1999.6516084873374,-8.433075573115204
1999.583162217659,-3.1279087661507896,,1999.6652977412732,-8.922948525434421
1999.5968514715948,-2.712251900907427,,1999.6789869952088,-9.75715350814577
1999.6105407255304,-2.3465478225365413,,1999.6926762491444,-10.206671997843088
1999.624229979466,-2.2009464510996044,,1999.7063655030802,-10.523198210571096
1999.6379192334018,-2.168212061742759,,1999.7200547570158,-10.895642887960282
1999.6516084873374,-2.2585246361024502,,1999.7337440109513,-11.090608981572142
1999.6652977412732,-2.37513079139782,,1999.7474332648871,-10.74082496980865
1999.6789869952088,-2.3952995524805427,,1999.7611225188227,-10.309522736317923
1999.6926762491444,-2.4079110676516353,,1999.7748117727583,-9.890748521325547
1999.7063655030802,-2.403878936995259,,1999.7885010266941,-9.7655973814222
1999.7200547570158,-2.3062977422623008,,1999.8021902806297,-9.190363802627065
1999.7337440109513,-2.031772927109839,,1999.8158795345653,-9.556603541164632
1999.7474332648871,-1.0427510896238656,,1999.829568788501,-9.635104344956455
1999.7611225188227,-0.21719675556910845,,1999.8432580424367,-9.999765860530921
1999.7748117727583,1.0017849147694553,,1999.8569472963723,-9.379391676898367
1999.7885010266941,1.3872676002911029,,1999.870636550308,-8.897399022043233
1999.8021902806297,1.4627187233218484,,1999.8843258042436,-8.927454033577416
1999.8158795345653,1.5628352568953618,,1999.8980150581792,-8.99304270194335
1999.829568788501,1.7538122836197,,1999.911704312115,-9.158989468241257
1999.8432580424367,1.9656887386464865,,1999.9253935660506,-9.58293699379009
1999.8569472963723,2.207304029893318,,1999.9390828199862,-10.566801759677537
1999.870636550308,2.347491632551357,,1999.952772073922,-10.792220868162222
1999.8843258042436,2.2280279642076466,,1999.9664613278576,-10.608005682795119
1999.8980150581792,2.0958977917719626,,1999.9801505817934,-9.717617752664971
1999.911704312115,2.0035861143875344,,1999.993839835729,-8.870681823819199
1999.9253935660506,1.9273485696186021,,2000.0075290896646,-8.55054966651501
1999.9390828199862,1.88976739292261,,2000.0212183436004,-7.957926972079876
1999.952772073922,1.7733413840610706,,2000.034907597536,-7.602573741157681
1999.9664613278576,1.925496455108829,,2000.0485968514715,-7.363086449845962
1999.9801505817934,2.0124115796806206,,2000.0622861054073,-7.402767904470754
1999.993839835729,2.1244078548415417,,2000.075975359343,-7.097588149345791
2000.0075290896646,2.162623704148359,,2000.0896646132785,-7.364237149680202
2000.0212183436004,2.1971732453669826,,2000.1033538672143,-7.824267311490469
2000.034907597536,2.30024709738116,,2000.11704312115,-8.392321300108822
2000.0485968514715,2.359342977094467,,2000.1307323750855,-8.040438155037327
2000.0622861054073,2.209279508164789,,2000.1444216290213,-8.49442844380559
2000.075975359343,1.7995610089008116,,2000.1581108829569,-8.098307217304509
2000.0896646132785,0.7476229306922392,,2000.1718001368924,-6.9867718818147875
2000.1033538672143,-0.14586478844074968,,2000.1854893908283,-6.477710836817153
2000.11704312115,-1.3845685896041693,,2000.1991786447638,-6.524727879594589
2000.1307323750855,-1.642126693814334,,2000.2128678986994,-6.493666972205841
2000.1444216290213,-1.586110220566882,,2000.2265571526352,-6.639122015148472
2000.1581108829569,-1.4210967082584693,,2000.2402464065708,-6.70091677306053
2000.1718001368924,-1.3882194265921228,,2000.2539356605066,-6.728541035910503
2000.1854893908283,-1.5777630344218192,,2000.2676249144422,-6.529530446181736
2000.1991786447638,-1.928441553916776,,2000.2813141683778,-5.697779138397857
2000.2128678986994,-2.098327421781875,,2000.2950034223136,-5.277776370918311
2000.2265571526352,-2.0663104985472747,,2000.3086926762492,-5.400760620856315
2000.2402464065708,-1.9768408192759184,,2000.3223819301847,-5.724787093259048
2000.2539356605066,-1.9503310205750921,,2000.3360711841206,-5.922707191801634
2000.2676249144422,-1.9632427741065357,,2000.3497604380561,-5.618061133249018
2000.2813141683778,-2.144469679382398,,2000.3634496919917,-6.020887483782652
2000.2950034223136,-2.2081483398000143,,2000.3771389459275,-6.71945587510814
2000.3086926762492,-2.4410992263886295,,2000.390828199863,-7.203931448650213
2000.3223819301847,-2.622169123893631,,2000.4045174537987,-7.381981609323695
2000.3360711841206,-2.7543988918640214,,2000.4182067077345,-7.674337386193453
2000.3497604380561,-2.883197607689101,,2000.43189596167,-7.73032304505725
2000.3634496919917,-3.130778010663998,,2000.4455852156057,-7.743368537762267
2000.3771389459275,-3.452104818547632,,2000.4592744695415,-7.826519877137323
2000.390828199863,-3.7231735754893616,,2000.472963723477,-8.111962579928424
2000.4045174537987,-3.856227114022888,,2000.4866529774126,-8.15057292154213
2000.4182067077345,-3.8181312131212524,,2000.5003422313484,-8.739510907590775
2000.43189596167,-3.6310318862901307,,2000.514031485284,-9.741867613088312
2000.4455852156057,-3.3018902083088837,,2000.5277207392196,-9.666377907855146
2000.4592744695415,-2.927158488599498,,2000.5414099931554,-9.791207624641466
2000.472963723477,-2.866319432145127,,2000.555099247091,-9.93182199282556
2000.4866529774126,-3.0078512505554937,,2000.5687885010268,-10.31693972148993
2000.5003422313484,-3.284606683369863,,2000.5824777549624,-10.540574543519897
2000.514031485284,-3.4311064131009696,,2000.596167008898,-10.61816340335958
2000.5277207392196,-3.4539840328910882,,2000.6098562628338,-10.942777863154545
2000.5414099931554,-3.5064833939530153,,2000.6235455167694,-11.585412792564513
2000.555099247091,-3.821597159080877,,2000.637234770705,-12.267344071011415
2000.5687885010268,-4.197319024642982,,2000.6509240246407,-11.73254493691859
2000.5824777549624,-4.524985542655267,,2000.6646132785763,-11.420148828837121
2000.596167008898,-4.691026677100635,,2000.678302532512,-11.152945131506987
2000.6098562628338,-4.720169279546422,,2000.6919917864477,-11.177893208570733
2000.6235455167694,-4.6225146872975005,,2000.7056810403833,-10.686639503733593
2000.637234770705,-4.5447624019057695,,2000.7193702943189,-9.884022341800241
2000.6509240246407,-4.528077745513548,,2000.7330595482547,-9.916549365095106
2000.6646132785763,-4.580703433822745,,2000.7467488021903,-9.944833290751097
2000.678302532512,-4.702886768822648,,2000.7604380561258,-10.091972848518623
2000.6919917864477,-4.956739144744878,,2000.7741273100617,-9.927867322857722
2000.7056810403833,-5.214961323704252,,2000.7878165639972,-9.393455031359847
2000.7193702943189,-5.384159075914589,,2000.8015058179328,-10.120868268052368
2000.7330595482547,-5.357875522460185,,2000.8151950718686,-9.149499660390122
2000.7467488021903,-5.210327237495327,,2000.8288843258042,-9.761977461627653
2000.7604380561258,-5.014338558052722,,2000.8425735797398,-9.43604995015369
2000.7741273100617,-4.880510160609422,,2000.8562628336756,-9.328381756316587
2000.7878165639972,-4.893637133804348,,2000.8699520876112,-9.426267507332716
2000.8015058179328,-5.054250850090432,,2000.883641341547,-9.447270596402154
2000.8151950718686,-5.189908107747962,,2000.8973305954826,-10.13079707203965
2000.8288843258042,-5.203919437306036,,2000.9110198494182,-9.549616543369238
2000.8425735797398,-5.144007979189174,,2000.924709103354,-9.437343550764094
2000.8562628336756,-5.135026539599036,,2000.9383983572895,-9.595894012953675
2000.8699520876112,-5.094374987443487,,2000.9520876112251,-9.362932097312891
2000.883641341547,-4.8771291353171815,,2000.965776865161,-9.40732314778029
2000.8973305954826,-4.4514550037852745,,2000.9794661190965,-8.844608136192454
2000.9110198494182,-3.9304174255312097,,2000.993155373032,-9.08851448267434
2000.924709103354,-3.5872192482874254,,2001.006844626968,-10.07051703728339
2000.9383983572895,-3.5113993439046243,,2001.0205338809035,-10.527461559317494
2000.9520876112251,-3.6022757966380765,,2001.034223134839,-10.473261215352585
2000.965776865161,-3.8158428171729493,,2001.0479123887749,-10.854674495544208
2000.9794661190965,-4.049486383248013,,2001.0616016427105,-11.54717058238468
2000.993155373032,-4.255003737264449,,2001.075290896646,-10.354885666494829
2001.006844626968,-4.35481094174506,,2001.0889801505818,-10.170671064805468
2001.0205338809035,-4.445360814520788,,2001.1026694045174,-9.436231335220057
2001.034223134839,-4.368330660091516,,2001.116358658453,-9.094347976746143
2001.0479123887749,-4.21687978202088,,2001.1300479123888,-9.133181831658648
2001.0616016427105,-4.045537687943469,,2001.1437371663244,-7.762645039098627
2001.075290896646,-3.896096442906863,,2001.15742642026,-8.010831394127077
2001.0889801505818,-3.9253644381614254,,2001.1711156741958,-6.372492301120664
2001.1026694045174,-3.978105837863728,,2001.1848049281314,-5.71754422423262
2001.116358658453,-4.014839027002177,,2001.1984941820672,-5.355592667972421
2001.1300479123888,-3.8934403034364147,,2001.2121834360028,-5.67245729301028
2001.1437371663244,-3.5910397655328445,,2001.2258726899383,-6.030682798275681
2001.15742642026,-3.2331720670186597,,2001.2395619438742,-5.770020679087317
2001.1711156741958,-2.9492530393927296,,2001.2532511978097,-6.079867887862066
2001.1848049281314,-2.8519339812099944,,2001.2669404517453,-5.347649751417517
2001.1984941820672,-2.8781129701769608,,2001.2806297056811,-4.759136197411216
2001.2121834360028,-2.9922506435750966,,2001.2943189596167,-4.794682361518897
2001.2258726899383,-3.164773966809637,,2001.3080082135523,-4.789386926569192
2001.2395619438742,-3.425139382026886,,2001.321697467488,-4.9851640173808764
2001.2532511978097,-3.7022040330830692,,2001.3353867214237,-4.954727067176886
2001.2669404517453,-3.895821128053939,,2001.3490759753593,-4.269485706361458
2001.2806297056811,-3.9894495425426664,,2001.362765229295,-4.631359324092043
2001.2943189596167,-4.006008844727324,,2001.3764544832306,-4.760513440479265
2001.3080082135523,-3.966867789495618,,2001.3901437371662,-4.579027328774808
2001.321697467488,-3.788581089755952,,2001.403832991102,-3.894503374449371
2001.3353867214237,-3.5291273073286233,,2001.4175222450376,-4.7156303910451
2001.3490759753593,-3.3214079188430947,,2001.4312114989732,-4.12771447985514
2001.362765229295,-3.118704943464867,,2001.444900752909,-4.684191981420618
2001.3764544832306,-2.9953665934640608,,2001.4585900068446,-5.374139593154703
2001.3901437371662,-2.874500690735799,,2001.4722792607804,-5.521796803584878
2001.403832991102,-2.752378345904653,,2001.485968514716,-5.918115417554902
2001.4175222450376,-2.6872681888434222,,2001.4996577686516,-5.992350129443424
2001.4312114989732,-2.5306703425449277,,2001.5133470225874,-6.9877028672928985
2001.444900752909,-2.488498730681734,,2001.527036276523,-7.193032016297848
2001.4585900068446,-2.6160915435860517,,2001.5407255304585,-6.626635683234135
2001.4722792607804,-2.858344219336831,,2001.5544147843943,-6.472115941825049
2001.485968514716,-3.2240387633876044,,2001.56810403833,-5.96632856858162
2001.4996577686516,-3.5757560225390024,,2001.5817932922655,-5.639420211364564
2001.5133470225874,-3.883080542707621,,2001.5954825462013,-5.42695230490136
2001.527036276523,-4.028553923139446,,2001.609171800137,-5.278108436679766
2001.5407255304585,-4.046682491749232,,2001.6228610540725,-5.279979350468302
2001.5544147843943,-4.018642999722208,,2001.6365503080083,-5.189917427851185
2001.56810403833,-3.968550652002419,,2001.6502395619439,-4.65195038029474
2001.5817932922655,-3.855922398271212,,2001.6639288158794,-4.581242078028598
2001.5954825462013,-3.722099589385954,,2001.6776180698153,-4.540586991178407
2001.609171800137,-3.463469982320064,,2001.6913073237508,-4.512923666394729
2001.6228610540725,-3.082840610870839,,2001.7049965776864,-3.4658520401889183
2001.6365503080083,-2.7844473849091225,,2001.7186858316222,-3.7121392171174104
2001.6502395619439,-2.736366745621514,,2001.7323750855578,-3.058198622402367
2001.6639288158794,-2.9207332417202037,,2001.7460643394934,-3.060528166667449
2001.6776180698153,-3.143594830299364,,2001.7597535934292,-2.566094214137686
2001.6913073237508,-3.3031835762133244,,2001.7734428473648,-3.1286496912625203
2001.7049965776864,-3.395278724486723,,2001.7871321013006,-2.5129765650464093
2001.7186858316222,-3.4081808851476723,,2001.8008213552362,-2.0150451039345287
2001.7323750855578,-3.402374249487795,,2001.8145106091717,-1.6820847448073208
2001.7460643394934,-3.476425963647125,,2001.8281998631076,-1.3045639566623317
2001.7597535934292,-3.515926412320717,,2001.8418891170431,-1.196079139441135
2001.7734428473648,-3.646449382100742,,2001.8555783709787,-1.9451552473139193
2001.7871321013006,-3.703798226473333,,2001.8692676249145,-2.0269634015663898
2001.8008213552362,-3.646246670637301,,2001.88295687885,-2.238963183228416
2001.8145106091717,-3.5904934489274236,,2001.8966461327857,-1.8444794983444501
2001.8281998631076,-3.5288185802821515,,2001.9103353867215,-1.6002258244407062
2001.8418891170431,-3.520687564566446,,2001.924024640657,-1.5517872188606554
2001.8555783709787,-3.469724556880422,,2001.9377138945927,-1.1690776518895079
2001.8692676249145,-3.3433829512594473,,2001.9514031485285,-2.2297869851117156
2001.88295687885,-3.1415341958717558,,2001.965092402464,-2.2988332258845587
2001.8966461327857,-2.7982154553406366,,2001.9787816563996,-2.047835542966061
2001.9103353867215,-2.4487877677649204,,2001.9924709103354,-2.2426229304391656
2001.924024640657,-2.0598118797523166,,2002.006160164271,-2.394792374664884
2001.9377138945927,-1.6655566449879857,,2002.0198494182066,-2.4213289424043056
2001.9514031485285,-1.4642329819469149,,2002.0335386721424,-2.1562984096973374
2001.965092402464,-1.5517562473749238,,2002.047227926078,-2.462620943450442
2001.9787816563996,-1.6546021959855368,,2002.0609171800138,-2.0719319929333326
2001.9924709103354,-1.6079980872780668,,2002.0746064339494,-2.528534015746242
2002.006160164271,-1.4819500413643831,,2002.088295687885,-2.7734400267486548
2002.0198494182066,-1.3705575687555012,,2002.1019849418208,-2.452507296417526
2002.0335386721424,-1.0866063583478722,,2002.1156741957564,-2.2286569153503026
2002.047227926078,-0.7095335786280921,,2002.129363449692,-2.618172460804228
2002.0609171800138,-0.2690145209916082,,2002.1430527036277,-2.6310687221022846
2002.0746064339494,0.3144189563604487,,2002.1567419575633,-2.8675194313002277
2002.088295687885,0.981850425928576,,2002.170431211499,-3.2183312626194542
2002.1019849418208,1.5376923282859827,,2002.1841204654347,-2.8654500580490394
2002.1156741957564,2.0138492978991747,,2002.1978097193703,-1.374484345320916
2002.129363449692,2.2616148402439853,,2002.2114989733059,-0.9552307640285658
2002.1430527036277,2.2540639534892266,,2002.2251882272417,-0.5861860188440106
2002.1567419575633,2.325627063927095,,2002.2388774811773,-0.531030435056684
2002.170431211499,2.677931932755369,,2002.2525667351129,-0.27906908710904915
2002.1841204654347,3.305065077451563,,2002.2662559890487,0.2103822214182955
2002.1978097193703,4.061347485326716,,2002.2799452429842,0.5236771668288562
2002.2114989733059,4.7038189081140125,,2002.2936344969198,1.0685943394115869
2002.2251882272417,5.1730045004300855,,2002.3073237508556,1.3621746705549294
2002.2388774811773,5.273519091743156,,2002.3210130047912,1.4706451562218457
2002.2525667351129,5.260614783388916,,2002.3347022587268,1.8774305921813736
2002.2662559890487,5.111796085330203,,2002.3483915126626,2.0272524017667433
2002.2799452429842,4.935418769219155,,2002.3620807665982,1.9143110336748683
2002.2936344969198,4.77742656882798,,2002.375770020534,1.7945459125226921
2002.3073237508556,4.7935337766079416,,2002.3894592744696,1.4099646123835223
2002.3210130047912,4.880784545497142,,2002.4031485284052,1.2610308617760102
2002.3347022587268,4.9656228992401585,,2002.416837782341,1.0070992385668744
2002.3483915126626,5.120423669982812,,2002.4305270362765,1.2188830267340105
2002.3620807665982,5.256665943198633,,2002.4442162902121,1.4229407249093111
2002.375770020534,5.205803378593759,,2002.457905544148,1.8341661480922362
2002.3894592744696,5.029799919415451,,2002.4715947980835,2.076266965072863
2002.4031485284052,4.737024562734017,,2002.485284052019,2.0622168677917467
2002.416837782341,4.301431801611057,,2002.498973305955,2.238667364561326
2002.4305270362765,3.9214948849699898,,2002.5126625598905,4.0303064031634594
2002.4442162902121,3.7915607020262247,,2002.526351813826,4.820152626316454
2002.457905544148,3.791403566339426,,2002.5400410677619,4.605775993546314
2002.4715947980835,3.8443126116251842,,2002.5537303216975,4.495437712850466
2002.485284052019,4.092426359995102,,2002.567419575633,4.95214484722494
2002.498973305955,4.283235452721995,,2002.5811088295688,4.957617523357143
2002.5126625598905,4.2756374757610285,,2002.5947980835044,4.592169296608827
2002.526351813826,4.052904955332946,,2002.60848733744,4.246503839938922
2002.5400410677619,3.7743654897727787,,2002.6221765913758,3.6974336471241616
2002.5537303216975,3.443785216271616,,2002.6358658453114,3.779528797668923
2002.567419575633,3.0804664812104465,,2002.649555099247,3.7167059521700296
2002.5811088295688,2.885049058707872,,2002.6632443531828,3.641769569575272
2002.5947980835044,2.827687585602381,,2002.6769336071184,3.6199188075107718
2002.60848733744,2.7342334751785815,,2002.6906228610542,3.324234639827489
2002.6221765913758,2.5994651470821055,,2002.7043121149898,2.8871623696140944
2002.6358658453114,2.3449895904472,,2002.7180013689253,1.920004911684326
2002.649555099247,2.0472790259707034,,2002.7316906228612,1.6444419597506128
2002.6632443531828,1.6987349349641097,,2002.7453798767967,1.3360894473446954
2002.6769336071184,1.3705983891167872,,2002.7590691307323,1.0801125784567704
2002.6906228610542,0.9264840613308175,,2002.7727583846681,0.9429041768691195
2002.7043121149898,0.3967304919027086,,2002.7864476386037,-0.2161617730679736
2002.7180013689253,-0.1324686755284837,,2002.8001368925393,-1.0408936919295204
2002.7316906228612,-0.6075590619625153,,2002.813826146475,-1.630357775672868
2002.7453798767967,-0.8897478666671489,,2002.8275154004107,-1.4828624307246534
2002.7590691307323,-1.1881075670443508,,2002.8412046543463,-2.507851679039169
2002.7727583846681,-1.6192318651683797,,2002.854893908282,-4.485710091036346
2002.7864476386037,-2.3951970483634595,,2002.8685831622176,-5.4834843857389455
2002.8001368925393,-3.1972913527213387,,2002.8822724161532,-6.278529271706281
2002.813826146475,-3.777788977711785,,2002.895961670089,-6.474087317837163
2002.8275154004107,-4.263031456716588,,2002.9096509240246,-7.162814574542644
2002.8412046543463,-4.637718305971521,,2002.9233401779602,-7.430265256273083
2002.854893908282,-4.899346971224687,,2002.937029431896,-7.114349999054352
2002.8685831622176,-5.0307800155435105,,2002.9507186858316,-7.00878298608607
2002.8822724161532,-5.197930792203308,,2002.9644079397672,-7.13853356757749
